chr	beg	end	mid	qchr	qbeg	qend	id	gid	type
3	3000000	5000000	hs16	3	3333092	3333093	29814	Zm00001d025300	trans
3	3000000	5000000	hs16	3	3946696	3946697	824	Zm00001d028405	trans
3	3000000	5000000	hs16	3	3617288	3617289	3580	Zm00001d033215	trans
3	3000000	5000000	hs16	3	3535219	3535220	24514	Zm00001d009669	trans
3	3000000	5000000	hs16	3	3816419	3816420	1536	Zm00001d029475	trans
3	3000000	5000000	hs16	3	3946696	3946697	20879	Zm00001d038809	trans
3	3000000	5000000	hs16	3	3087270	3087271	28997	Zm00001d023587	trans
3	3000000	5000000	hs16	3	3087270	3087271	20844	Zm00001d038768	trans
3	3000000	5000000	hs16	3	3087270	3087271	8521	Zm00001d039380	cis
3	3000000	5000000	hs16	3	3908767	3908768	8549	Zm00001d039422	cis
3	3000000	5000000	hs16	3	3087730	3087731	18587	Zm00001d018532	trans
3	3000000	5000000	hs16	3	3927183	3927184	22543	Zm00001d021006	trans
3	3000000	5000000	hs16	3	3333092	3333093	21976	Zm00001d020180	trans
3	3000000	5000000	hs16	3	3946696	3946697	2805	Zm00001d031925	trans
3	3000000	5000000	hs16	3	3333092	3333093	386	Zm00001d027800	trans
3	3000000	5000000	hs16	3	3813506	3813507	413	Zm00001d027845	trans
3	3000000	5000000	hs16	3	3946696	3946697	1513	Zm00001d029438	trans
3	3000000	5000000	hs16	3	3981883	3981884	8556	Zm00001d039428	cis
3	3000000	5000000	hs16	3	3813506	3813507	2000	Zm00001d030373	trans
3	3000000	5000000	hs16	3	3946696	3946697	21070	Zm00001d039010	trans
3	3000000	5000000	hs16	3	3946696	3946697	8551	Zm00001d039425	cis
3	3000000	5000000	hs16	3	3946696	3946697	28037	Zm00001d047685	trans
3	3000000	5000000	hs16	3	3087270	3087271	8855	Zm00001d039903	trans
3	3000000	5000000	hs16	3	3908767	3908768	2586	Zm00001d031569	trans
3	3000000	5000000	hs16	3	3908767	3908768	3884	Zm00001d033671	trans
3	3000000	5000000	hs16	3	3908767	3908768	15440	Zm00001d013468	trans
3	3000000	5000000	hs16	3	3908767	3908768	25431	Zm00001d011278	trans
3	3000000	5000000	hs16	3	3813506	3813507	18599	Zm00001d018553	trans
3	3000000	5000000	hs16	3	3088458	3088459	8528	Zm00001d039391	cis
3	3000000	5000000	hs16	3	3946696	3946697	353	Zm00001d027742	trans
3	3000000	5000000	hs16	3	3617288	3617289	2951	Zm00001d032187	trans
3	3000000	5000000	hs16	3	3816419	3816420	2012	Zm00001d030419	trans
3	3000000	5000000	hs16	3	3098168	3098169	25631	Zm00001d011622	trans
3	3000000	5000000	hs16	3	3087270	3087271	23595	Zm00001d022558	trans
3	3000000	5000000	hs16	3	3946696	3946697	24377	Zm00001d009431	trans
3	3000000	5000000	hs16	3	3946696	3946697	16025	Zm00001d014341	trans
3	3000000	5000000	hs16	3	3927183	3927184	6042	Zm00001d003540	trans
3	3000000	5000000	hs16	3	3616660	3616661	10054	Zm00001d042386	trans
3	3000000	5000000	hs16	3	3616660	3616661	4607	Zm00001d034703	trans
3	3000000	5000000	hs16	3	3087730	3087731	3882	Zm00001d033670	trans
3	3000000	5000000	hs16	3	3946696	3946697	2335	Zm00001d031119	trans
3	3000000	5000000	hs16	3	3908767	3908768	24078	Zm00001d008812	trans
3	3000000	5000000	hs16	3	3981883	3981884	8554	Zm00001d039427	cis
3	3000000	5000000	hs16	3	3157076	3157077	1669	Zm00001d029726	trans
3	3000000	5000000	hs16	3	3813506	3813507	14509	Zm00001d053684	trans
3	3000000	5000000	hs16	3	3333092	3333093	18903	Zm00001d035610	trans
3	3000000	5000000	hs16	3	3816419	3816420	4493	Zm00001d034565	trans
3	3000000	5000000	hs16	3	3098168	3098169	8525	Zm00001d039385	cis
3	3000000	5000000	hs16	3	3125112	3125113	8527	Zm00001d039386	cis
3	3000000	5000000	hs16	3	3946696	3946697	17336	Zm00001d016798	trans
3	3000000	5000000	hs16	3	3813506	3813507	18446	Zm00001d018407	trans
3	3000000	5000000	hs16	3	3813506	3813507	17856	Zm00001d017622	trans
3	3000000	5000000	hs16	3	3813506	3813507	27888	Zm00001d047451	trans
3	3000000	5000000	hs16	3	3946696	3946697	29171	Zm00001d023936	trans
3	3000000	5000000	hs16	3	3946696	3946697	30506	Zm00001d026371	trans
3	3000000	5000000	hs16	3	3088458	3088459	19079	Zm00001d036004	trans
3	3000000	5000000	hs16	3	3616660	3616661	14446	Zm00001d053620	trans
3	3000000	5000000	hs16	3	3157076	3157077	2466	Zm00001d031328	trans
3	3000000	5000000	hs16	3	3157076	3157077	4156	Zm00001d034063	trans
3	3000000	5000000	hs16	3	3816419	3816420	3438	Zm00001d032955	trans
3	3000000	5000000	hs16	3	3616660	3616661	17698	Zm00001d017390	trans
3	3000000	5000000	hs16	3	3946696	3946697	7155	Zm00001d005984	trans
3	3000000	5000000	hs16	3	3157076	3157077	7509	Zm00001d006488	trans
3	3000000	5000000	hs16	3	3946696	3946697	23014	Zm00001d021773	trans
3	3000000	5000000	hs16	3	3616660	3616661	4312	Zm00001d034337	trans
3	3000000	5000000	hs16	3	3157076	3157077	26342	Zm00001d012647	trans
3	3000000	5000000	hs16	3	3946696	3946697	12999	Zm00001d051272	trans
3	3000000	5000000	hs16	3	3616660	3616661	19541	Zm00001d036933	trans
3	3000000	5000000	hs16	3	3616660	3616661	12239	Zm00001d049583	trans
3	3000000	5000000	hs16	3	3981883	3981884	23366	Zm00001d022240	trans
3	3000000	5000000	hs16	3	3816419	3816420	8028	Zm00001d007272	trans
3	3000000	5000000	hs16	3	3813506	3813507	13568	Zm00001d052148	trans
3	3000000	5000000	hs16	3	3813506	3813507	6593	Zm00001d004843	trans
3	3000000	5000000	hs16	3	3617288	3617289	12399	Zm00001d049823	trans
3	3000000	5000000	hs16	3	3816419	3816420	20961	Zm00001d038891	trans
3	3000000	5000000	hs16	3	3082224	3082225	5738	Zm00001d003068	trans
3	3000000	5000000	hs16	3	3908767	3908768	12148	Zm00001d049400	trans
3	3000000	5000000	hs16	3	3157076	3157077	7661	Zm00001d006704	trans
3	3000000	5000000	hs16	3	3813506	3813507	17613	Zm00001d017204	trans
3	3000000	5000000	hs16	3	3813506	3813507	11132	Zm00001d043974	trans
3	3000000	5000000	hs16	3	3661644	3661645	2912	Zm00001d032115	trans
3	3000000	5000000	hs16	3	3813506	3813507	26650	Zm00001d045084	trans
3	3000000	5000000	hs16	3	3813506	3813507	11821	Zm00001d048766	trans
3	3000000	5000000	hs16	3	3813506	3813507	15242	Zm00001d013201	trans
3	3000000	5000000	hs16	3	3813506	3813507	23827	Zm00001d008388	trans
3	3000000	5000000	hs16	3	3813506	3813507	12578	Zm00001d050202	trans
3	3000000	5000000	hs16	3	3764295	3764296	3654	Zm00001d033328	trans
3	3000000	5000000	hs16	3	3987079	3987080	2219	Zm00001d030907	trans
3	3000000	5000000	hs16	3	3125112	3125113	18805	Zm00001d035319	trans
3	3000000	5000000	hs16	3	3616660	3616661	4292	Zm00001d034279	trans
3	3000000	5000000	hs16	3	3908767	3908768	9244	Zm00001d040682	trans
3	3000000	5000000	hs16	3	3813506	3813507	10748	Zm00001d043386	trans
3	3000000	5000000	hs16	3	3661644	3661645	17060	Zm00001d016242	trans
3	3000000	5000000	hs16	3	3617288	3617289	13377	Zm00001d051885	trans
3	3000000	5000000	hs16	3	3908767	3908768	27657	Zm00001d000045	trans
3	3000000	5000000	hs16	3	3946696	3946697	13613	Zm00001d052206	trans
3	3000000	5000000	hs16	3	3616660	3616661	20686	Zm00001d038593	trans
3	3000000	5000000	hs16	3	3813506	3813507	13735	Zm00001d052376	trans
3	3000000	5000000	hs16	3	3764295	3764296	26445	Zm00001d012760	trans
3	3000000	5000000	hs16	3	3908767	3908768	6294	Zm00001d004006	trans
3	3000000	5000000	hs16	3	3863819	3863820	14288	Zm00001d053286	trans
3	3000000	5000000	hs16	3	3616660	3616661	22559	Zm00001d021132	trans
3	3000000	5000000	hs16	3	3616660	3616661	29236	Zm00001d024093	trans
3	3000000	5000000	hs16	3	3813506	3813507	8548	Zm00001d039416	cis
3	3000000	5000000	hs16	3	3908767	3908768	7712	Zm00001d006771	trans
3	3000000	5000000	hs16	3	3908767	3908768	30406	Zm00001d026260	trans
3	3000000	5000000	hs16	3	3908767	3908768	23399	Zm00001d022273	trans
3	3000000	5000000	hs16	3	3908767	3908768	23740	Zm00001d008262	trans
3	3000000	5000000	hs16	3	3908767	3908768	10193	Zm00001d042603	trans
3	3000000	5000000	hs16	3	3157076	3157077	22783	Zm00001d021464	trans
3	3000000	5000000	hs16	3	3813506	3813507	5809	Zm00001d003174	trans
3	3000000	5000000	hs16	3	3908767	3908768	5207	Zm00001d002267	trans
3	3000000	5000000	hs16	3	3908767	3908768	16632	Zm00001d015301	trans
3	3000000	5000000	hs16	3	3908767	3908768	1494	Zm00001d029416	trans
3	3000000	5000000	hs16	3	3813506	3813507	15962	Zm00001d014224	trans
3	3000000	5000000	hs16	3	3863819	3863820	13225	Zm00001d051615	trans
3	3000000	5000000	hs16	3	3813506	3813507	19944	Zm00001d037561	trans
3	3000000	5000000	hs16	3	3908767	3908768	22494	Zm00001d021071	trans
3	3000000	5000000	hs16	3	3813506	3813507	4389	Zm00001d034432	trans
3	3000000	5000000	hs16	3	3908767	3908768	25031	Zm00001d010607	trans
3	3000000	5000000	hs16	3	3157076	3157077	27912	Zm00001d047479	trans
3	3000000	5000000	hs16	3	3616660	3616661	29214	Zm00001d024030	trans
3	3000000	5000000	hs16	3	3157076	3157077	21459	Zm00001d018911	trans
3	3000000	5000000	hs16	3	3813506	3813507	12040	Zm00001d049208	trans
3	3000000	5000000	hs16	3	3661644	3661645	8544	Zm00001d039409	cis
3	3000000	5000000	hs16	3	3908767	3908768	30045	Zm00001d025746	trans
3	3000000	5000000	hs16	3	3333092	3333093	7998	Zm00001d007225	trans
3	3000000	5000000	hs16	3	3908767	3908768	30658	Zm00001d026594	trans
3	3000000	5000000	hs16	3	3333092	3333093	7367	Zm00001d006315	trans
3	3000000	5000000	hs16	3	3908767	3908768	7390	Zm00001d006348	trans
3	3000000	5000000	hs16	3	3157076	3157077	8992	Zm00001d040186	trans
3	3000000	5000000	hs16	3	3813506	3813507	4221	Zm00001d034175	trans
3	3000000	5000000	hs16	3	3157076	3157077	8537	Zm00001d039404	cis
3	3000000	5000000	hs16	3	3813506	3813507	17251	Zm00001d016655	trans
3	3000000	5000000	hs16	3	4665624	4665625	8567	Zm00001d039446	cis
3	3000000	5000000	hs16	3	4489408	4489409	24919	Zm00001d010424	trans
3	3000000	5000000	hs16	3	4665624	4665625	3081	Zm00001d032372	trans
3	3000000	5000000	hs16	3	4752085	4752086	28136	Zm00001d047804	trans
3	3000000	5000000	hs16	3	4072018	4072019	19751	Zm00001d037284	trans
3	3000000	5000000	hs16	3	4072018	4072019	3273	Zm00001d032681	trans
3	3000000	5000000	hs16	3	4072018	4072019	12264	Zm00001d049625	trans
3	3000000	5000000	hs16	3	4744590	4744591	8573	Zm00001d039452	cis
3	3000000	5000000	hs16	3	4665624	4665625	23290	Zm00001d022141	trans
3	3000000	5000000	hs16	3	4498070	4498071	21535	Zm00001d019079	trans
3	3000000	5000000	hs16	3	4489408	4489409	27281	Zm00001d046434	trans
3	3000000	5000000	hs16	3	4470694	4470695	7547	Zm00001d006533	trans
3	3000000	5000000	hs16	3	4953777	4953778	6180	Zm00001d003781	trans
3	3000000	5000000	hs16	3	4665624	4665625	16518	Zm00001d015086	trans
3	3000000	5000000	hs16	3	4543888	4543889	24303	Zm00001d009288	trans
3	3000000	5000000	hs16	3	4470694	4470695	162	Zm00001d027451	trans
3	3000000	5000000	hs16	3	4498070	4498071	3318	Zm00001d032725	trans
3	3000000	5000000	hs16	3	4498070	4498071	22618	Zm00001d021261	trans
3	3000000	5000000	hs16	3	4736241	4736242	12723	Zm00001d050604	trans
3	3000000	5000000	hs16	3	4489408	4489409	391	Zm00001d027807	trans
3	3000000	5000000	hs16	3	4489408	4489409	16042	Zm00001d014369	trans
3	3000000	5000000	hs16	3	4896235	4896236	13618	Zm00001d052208	trans
3	3000000	5000000	hs16	3	4072018	4072019	5670	Zm00001d002967	trans
3	3000000	5000000	hs16	3	4665624	4665625	7864	Zm00001d007062	trans
3	3000000	5000000	hs16	3	4665624	4665625	22562	Zm00001d021137	trans
3	3000000	5000000	hs16	3	4072018	4072019	476	Zm00001d027893	trans
3	3000000	5000000	hs16	3	4665624	4665625	23776	Zm00001d008314	trans
3	3000000	5000000	hs16	3	4459790	4459791	3306	Zm00001d032718	trans
3	3000000	5000000	hs16	3	4665624	4665625	9180	Zm00001d040535	trans
3	3000000	5000000	hs16	3	4470694	4470695	24605	Zm00001d009824	trans
3	3000000	5000000	hs16	3	4459790	4459791	27955	Zm00001d047531	trans
3	3000000	5000000	hs16	3	4498070	4498071	17105	Zm00001d016349	trans
3	3000000	5000000	hs16	3	4665624	4665625	5292	Zm00001d002385	trans
3	3000000	5000000	hs16	3	4896235	4896236	17813	Zm00001d017558	trans
3	3000000	5000000	hs16	3	4896235	4896236	8581	Zm00001d039456	cis
3	3000000	5000000	hs16	3	4459790	4459791	24095	Zm00001d008843	trans
3	3000000	5000000	hs16	3	4665624	4665625	8577	Zm00001d039454	cis
3	3000000	5000000	hs16	3	4543888	4543889	13738	Zm00001d052378	trans
3	3000000	5000000	hs16	3	4072018	4072019	23394	Zm00001d022267	trans
3	3000000	5000000	hs16	3	4543888	4543889	23316	Zm00001d022169	trans
3	3000000	5000000	hs16	3	4736241	4736242	19033	Zm00001d035889	trans
3	3000000	5000000	hs16	3	4489408	4489409	29115	Zm00001d023817	trans
3	3000000	5000000	hs16	3	4952689	4952690	14369	Zm00001d053450	trans
3	3000000	5000000	hs16	3	4459790	4459791	8719	Zm00001d039673	cis
3	3000000	5000000	hs16	3	4498070	4498071	4554	Zm00001d034630	trans
3	3000000	5000000	hs16	3	4168425	4168426	15799	Zm00001d013933	trans
3	3000000	5000000	hs16	3	4543888	4543889	8565	Zm00001d039444	cis
3	3000000	5000000	hs16	3	4470694	4470695	18879	Zm00001d035574	trans
3	3000000	5000000	hs16	3	4459790	4459791	582	Zm00001d028088	trans
3	3000000	5000000	hs16	3	4072018	4072019	16734	Zm00001d015451	trans
3	3000000	5000000	hs16	3	4072018	4072019	26258	Zm00001d012535	trans
3	3000000	5000000	hs16	3	4072018	4072019	17712	Zm00001d017419	trans
3	3000000	5000000	hs16	3	4952689	4952690	8574	Zm00001d039453	cis
3	3000000	5000000	hs16	3	4952689	4952690	8584	Zm00001d039460	cis
3	3000000	5000000	hs16	3	4168425	4168426	25640	Zm00001d011632	trans
3	3000000	5000000	hs16	3	4952689	4952690	8586	Zm00001d039461	cis
3	3000000	5000000	hs16	3	4498070	4498071	27925	Zm00001d047498	trans
3	3000000	5000000	hs16	3	4489408	4489409	16493	Zm00001d015014	trans
3	3000000	5000000	hs16	3	4072018	4072019	5072	Zm00001d002072	trans
3	3000000	5000000	hs16	3	4459790	4459791	23875	Zm00001d008455	trans
3	3000000	5000000	hs16	3	4459790	4459791	202	Zm00001d027508	trans
3	3000000	5000000	hs16	3	4498070	4498071	27273	Zm00001d046420	trans
3	3000000	5000000	hs16	3	4983387	4983388	28345	Zm00001d048073	trans
3	3000000	5000000	hs16	3	4953777	4953778	8579	Zm00001d039455	cis
3	3000000	5000000	hs16	3	4983387	4983388	25971	Zm00001d012119	trans
3	3000000	5000000	hs16	3	4665624	4665625	8568	Zm00001d039448	cis
3	3000000	5000000	hs16	3	4665624	4665625	8571	Zm00001d039451	cis
3	3000000	5000000	hs16	3	4953777	4953778	19360	Zm00001d036608	trans
3	3000000	5000000	hs16	3	4168425	4168426	26514	Zm00001d044836	trans
3	3000000	5000000	hs16	3	4665624	4665625	8570	Zm00001d039449	cis
3	3000000	5000000	hs16	3	4952689	4952690	16679	Zm00001d015374	trans
3	13000000	14000000	hs17	3	13438611	13438612	8760	Zm00001d039717	cis
3	13000000	14000000	hs17	3	13438611	13438612	5392	Zm00001d002546	trans
3	13000000	14000000	hs17	3	13137644	13137645	8182	Zm00001d007581	trans
3	13000000	14000000	hs17	3	13137644	13137645	13233	Zm00001d051643	trans
3	13000000	14000000	hs17	3	13137644	13137645	12944	Zm00001d051139	trans
3	13000000	14000000	hs17	3	13438611	13438612	796	Zm00001d028375	trans
3	13000000	14000000	hs17	3	13438611	13438612	5153	Zm00001d002154	trans
3	13000000	14000000	hs17	3	13438611	13438612	16180	Zm00001d014613	trans
3	13000000	14000000	hs17	3	13438611	13438612	8779	Zm00001d039746	cis
3	13000000	14000000	hs17	3	13582346	13582347	3325	Zm00001d032736	trans
3	13000000	14000000	hs17	3	13639965	13639966	8804	Zm00001d039822	cis
3	13000000	14000000	hs17	3	13137644	13137645	11512	Zm00001d044468	trans
3	13000000	14000000	hs17	3	13582346	13582347	4635	Zm00001d034731	trans
3	13000000	14000000	hs17	3	13137644	13137645	5581	Zm00001d002823	trans
3	13000000	14000000	hs17	3	13137644	13137645	20873	Zm00001d038806	trans
3	13000000	14000000	hs17	3	13639965	13639966	3990	Zm00001d033857	trans
3	13000000	14000000	hs17	3	13639965	13639966	8781	Zm00001d039750	cis
3	13000000	14000000	hs17	3	13438611	13438612	11768	Zm00001d048683	trans
3	13000000	14000000	hs17	3	13137644	13137645	22017	Zm00001d020260	trans
3	13000000	14000000	hs17	3	13438611	13438612	10242	Zm00001d042643	trans
3	13000000	14000000	hs17	3	13438611	13438612	27909	Zm00001d047476	trans
3	13000000	14000000	hs17	3	13639965	13639966	8807	Zm00001d039824	cis
3	13000000	14000000	hs17	3	13137644	13137645	1700	Zm00001d029777	trans
3	13000000	14000000	hs17	3	13639965	13639966	8788	Zm00001d039768	cis
3	13000000	14000000	hs17	3	13137644	13137645	17152	Zm00001d016461	trans
3	13000000	14000000	hs17	3	13137644	13137645	17835	Zm00001d017597	trans
3	13000000	14000000	hs17	3	13438611	13438612	12500	Zm00001d050074	trans
3	13000000	14000000	hs17	3	13137644	13137645	4663	Zm00001d034760	trans
3	13000000	14000000	hs17	3	13137644	13137645	23550	Zm00001d022435	trans
3	13000000	14000000	hs17	3	13137644	13137645	18703	Zm00001d035098	trans
3	13000000	14000000	hs17	3	13137644	13137645	17217	Zm00001d016570	trans
3	13000000	14000000	hs17	3	13137644	13137645	15201	Zm00001d013139	trans
3	13000000	14000000	hs17	3	13582346	13582347	17240	Zm00001d016613	trans
3	13000000	14000000	hs17	3	13137644	13137645	18340	Zm00001d018297	trans
3	13000000	14000000	hs17	3	13137644	13137645	1639	Zm00001d029667	trans
3	13000000	14000000	hs17	3	13438611	13438612	9960	Zm00001d042268	trans
3	13000000	14000000	hs17	3	13137644	13137645	26174	Zm00001d012420	trans
3	13000000	14000000	hs17	3	13137644	13137645	15453	Zm00001d013490	trans
3	13000000	14000000	hs17	3	13438611	13438612	9715	Zm00001d041829	trans
3	13000000	14000000	hs17	3	13137644	13137645	19358	Zm00001d036602	trans
3	13000000	14000000	hs17	3	13137644	13137645	23638	Zm00001d022614	trans
3	28000000	29000000	hs18	3	28238846	28238847	8962	Zm00001d040155	cis
3	28000000	29000000	hs18	3	28237168	28237169	30738	Zm00001d026672	trans
3	28000000	29000000	hs18	3	28238846	28238847	18711	Zm00001d035119	trans
3	28000000	29000000	hs18	3	28237168	28237169	8886	Zm00001d039973	cis
3	28000000	29000000	hs18	3	28237168	28237169	26075	Zm00001d012255	trans
3	28000000	29000000	hs18	3	28237168	28237169	27329	Zm00001d046510	trans
3	28000000	29000000	hs18	3	28238846	28238847	12244	Zm00001d049598	trans
3	28000000	29000000	hs18	3	28238846	28238847	9274	Zm00001d040735	trans
3	28000000	29000000	hs18	3	28237168	28237169	13941	Zm00001d052733	trans
3	28000000	29000000	hs18	3	28238846	28238847	25810	Zm00001d011880	trans
3	28000000	29000000	hs18	3	28917367	28917368	15499	Zm00001d013532	trans
3	28000000	29000000	hs18	3	28232515	28232516	8907	Zm00001d040019	cis
3	28000000	29000000	hs18	3	28238846	28238847	8943	Zm00001d040107	cis
3	28000000	29000000	hs18	3	28238846	28238847	1831	Zm00001d030018	trans
3	28000000	29000000	hs18	3	28238846	28238847	1468	Zm00001d029353	trans
3	28000000	29000000	hs18	3	28917367	28917368	3070	Zm00001d032346	trans
3	28000000	29000000	hs18	3	28237168	28237169	12113	Zm00001d049348	trans
3	28000000	29000000	hs18	3	28237168	28237169	15061	Zm00001d013005	trans
3	28000000	29000000	hs18	3	28238846	28238847	19879	Zm00001d037483	trans
3	28000000	29000000	hs18	3	28917367	28917368	25376	Zm00001d011188	trans
3	28000000	29000000	hs18	3	28238846	28238847	8956	Zm00001d040127	cis
3	28000000	29000000	hs18	3	28238846	28238847	20451	Zm00001d038292	trans
3	28000000	29000000	hs18	3	28232515	28232516	8931	Zm00001d040056	cis
3	28000000	29000000	hs18	3	28917367	28917368	8720	Zm00001d039674	trans
3	28000000	29000000	hs18	3	28238846	28238847	21508	Zm00001d018989	trans
3	28000000	29000000	hs18	3	28237168	28237169	25872	Zm00001d011970	trans
3	28000000	29000000	hs18	3	28238846	28238847	8961	Zm00001d040154	cis
3	28000000	29000000	hs18	3	28238846	28238847	8958	Zm00001d040129	cis
3	28000000	29000000	hs18	3	28917367	28917368	19123	Zm00001d036110	trans
3	28000000	29000000	hs18	3	28238846	28238847	23163	Zm00001d021973	trans
