id	gid	gchr.g	gpos.g	gchr.p	gpos.p	qchr.g	marker	qpos.g	qleft.g	qright.g	qchr.p	qpos.p	LOD	ADD	Rsqure	type
4491	GRMZM2G077181	1	1226.1 	1	290954447 	1	1186	1226.1 	1225.8 	1227.3 	1	290958988	22.28 	0.06 	0.45 	cis
4492	GRMZM2G077079	1	1226.1 	1	290961680 	1	1186	1226.1 	1225.8 	1227.3 	1	290958988	26.74 	0.83 	0.56 	cis
4493	GRMZM2G077079	1	1226.1 	1	290961680 	3	68	115.8 	111.8 	123.6 	3	4545602	5.00 	0.26 	0.06 	trans
4494	GRMZM2G363545	1	1228.4 	1	290982103 	1	1188	1227.3 	1225.8 	1231.2 	1	290972478	9.14 	-0.70 	0.21 	cis
4495	GRMZM2G363545	1	1228.4 	1	290982103 	2	780	1090.7 	1088.6 	1097.8 	2	232354036	5.36 	-0.52 	0.11 	trans
4496	GRMZM2G363545	1	1228.4 	1	290982103 	3	168	290.3 	287.6 	299.6 	3	10935184	4.61 	-0.48 	0.10 	trans
4497	GRMZM2G138340	1	1228.9 	1	291102995 	1	1188	1227.3 	1226.5 	1231.2 	1	290972478	24.15 	0.29 	0.57 	cis
4498	GRMZM2G138340	1	1228.9 	1	291102995 	8	103	145.5 	139.4 	150.8 	8	6776329	4.97 	-0.10 	0.07 	trans
4499	GRMZM2G138330	1	1228.9 	1	291107912 	1	668	686.7 	684.4 	692.3 	1	191046336	8.24 	0.19 	0.24 	trans
4500	GRMZM2G134227	1	1229.5 	1	291256958 	1	1190	1230.4 	1229.4 	1231.2 	1	291046524	15.80 	1.72 	0.42 	cis
4501	GRMZM2G134227	1	1229.5 	1	291256958 	10	462	555.2 	552.4 	557.1 	10	143497796	7.02 	-2.49 	0.16 	trans
4502	GRMZM2G064503	1	1229.7 	1	291311732 	1	1192	1231.2 	1229.4 	1232.1 	1	291181310	9.50 	-0.95 	0.25 	cis
4503	GRMZM2G064503	1	1229.7 	1	291311732 	3	859	1072.2 	1065.7 	1079.8 	3	223995192	4.53 	-0.62 	0.11 	trans
4504	GRMZM2G072671	1	1230.1 	1	291394415 	1	1192	1231.2 	1229.4 	1233.4 	1	291181310	18.12 	-1.02 	0.36 	cis
4505	GRMZM2G417217	1	1230.7 	1	291544699 	10	198	230.8 	227.2 	234.2 	10	84161705	6.47 	-0.19 	0.17 	trans
4506	GRMZM2G417217	1	1230.7 	1	291544699 	1	1064	1122.6 	1121.6 	1124.6 	1	273531910	5.79 	-0.25 	0.15 	trans
4507	GRMZM2G179133	1	1231.1 	1	291660928 	1	1192	1231.2 	1229.4 	1232.1 	1	291181310	4.43 	-0.57 	0.12 	cis
4508	GRMZM2G127404	1	1231.4 	1	291726460 	1	1192	1231.2 	1229.4 	1232.1 	1	291181310	16.09 	-2.77 	0.37 	cis
4509	GRMZM2G004459	1	1231.7 	1	291792744 	1	1190	1229.4 	1225.1 	1235.9 	1	291046524	10.64 	-1.53 	0.27 	cis
4510	GRMZM2G004459	1	1231.7 	1	291792744 	3	399	521.1 	516.5 	525.4 	3	150103715	5.43 	-1.74 	0.12 	trans
4511	GRMZM2G087612	1	1231.9 	1	291864613 	1	1190	1230.4 	1229.4 	1232.1 	1	291046524	27.56 	-1.07 	0.64 	cis
4512	GRMZM2G087753	1	1232.1 	1	291890511 	2	44	63.6 	58.8 	64.6 	2	3339313	5.27 	0.23 	0.16 	trans
4513	GRMZM2G027068	1	1232.1 	1	291902499 	4	454	544.7 	537.3 	551.5 	4	172596532	8.37 	0.73 	0.25 	trans
4514	GRMZM2G027068	1	1232.1 	1	291902499 	10	106	143.7 	133.0 	146.0 	10	8997671	4.70 	0.53 	0.13 	trans
4515	GRMZM2G128663	1	1232.4 	1	291927637 	1	1205	1239.9 	1238.9 	1246.9 	1	292620130	9.83 	-0.45 	0.25 	cis
4516	GRMZM2G107745	1	1232.7 	1	291954541 	1	1199	1236.9 	1233.1 	1239.9 	1	292099830	11.96 	2.25 	0.28 	cis
4517	GRMZM2G047365	1	1234.0 	1	292079475 	1	1194	1232.4 	1227.3 	1235.3 	1	291914470	11.63 	-1.54 	0.34 	cis
4518	GRMZM2G047365	1	1234.0 	1	292079475 	7	448	547.4 	542.1 	552.3 	7	158811433	4.21 	0.82 	0.10 	trans
4519	GRMZM2G347043	1	1234.1 	1	292087353 	5	600	724.0 	721.9 	726.2 	5	196561110	4.99 	-0.14 	0.16 	trans
4520	GRMZM2G347043	1	1234.1 	1	292087353 	10	595	745.8 	740.0 	745.8 	10	149200826	4.94 	0.21 	0.13 	trans
4521	GRMZM2G347043	1	1234.1 	1	292087353 	3	547	661.2 	654.9 	667.8 	3	182333892	4.95 	0.21 	0.13 	trans
4522	GRMZM2G347043	1	1234.1 	1	292087353 	8	213	283.1 	275.5 	284.6 	8	19324266	4.29 	0.20 	0.11 	trans
4523	GRMZM2G347056	1	1234.2 	1	292092675 	4	250	340.7 	339.2 	340.9 	4	27913839	6.78 	5.71 	0.18 	trans
4524	GRMZM2G009598	1	1234.3 	1	292103221 	1	1198	1234.3 	1233.1 	1237.8 	1	292095858	11.81 	-2.51 	0.32 	cis
4525	GRMZM2G465553	1	1234.6 	1	292134287 	1	1204	1239.5 	1238.9 	1239.9 	1	292163113	41.43 	-5.63 	0.71 	cis
4526	GRMZM2G160304	1	1234.7 	1	292143607 	1	1202	1238.4 	1234.3 	1239.9 	1	292433306	29.20 	-2.61 	0.59 	cis
4527	GRMZM2G160304	1	1234.7 	1	292143607 	8	571	724.1 	717.9 	730.4 	8	168354510	5.70 	-0.83 	0.06 	trans
4528	GRMZM2G072584	1	1235.6 	1	292224409 	1	671	692.9 	686.4 	696.3 	1	191583073	5.65 	0.31 	0.16 	trans
4529	GRMZM2G072584	1	1235.6 	1	292224409 	2	103	152.6 	147.1 	156.5 	2	6747820	4.66 	-0.27 	0.13 	trans
4530	GRMZM2G072584	1	1235.6 	1	292224409 	9	422	473.2 	467.9 	475.6 	9	138772090	4.65 	-0.27 	0.13 	trans
4531	GRMZM2G031523	1	1236.2 	1	292278986 	2	275	402.1 	399.2 	402.9 	2	29084496	4.19 	2.48 	0.15 	trans
4532	GRMZM2G152011	1	1236.7 	1	292329362 	8	413	503.6 	497.7 	504.1 	8	133307602	8.53 	-0.39 	0.27 	trans
4533	GRMZM2G152011	1	1236.7 	1	292329362 	10	485	574.1 	571.5 	579.8 	10	144881113	5.11 	-0.27 	0.15 	trans
4534	GRMZM2G450920	1	1236.9 	1	292347119 	1	1192	1231.2 	1228.4 	1232.1 	1	291181310	14.66 	0.88 	0.32 	cis
4535	GRMZM2G450920	1	1236.9 	1	292347119 	7	189	273.7 	272.7 	274.7 	7	24298580	4.86 	3.29 	0.19 	trans
4536	GRMZM2G151967	1	1237.0 	1	292357098 	7	61	119.0 	113.0 	119.9 	7	3182568	4.59 	0.49 	0.14 	trans
4537	GRMZM2G151967	1	1237.0 	1	292357098 	4	558	701.6 	699.2 	710.4 	4	187740690	4.39 	-0.45 	0.13 	trans
4538	GRMZM2G151962	1	1237.5 	1	292402657 	4	643	762.7 	757.9 	767.2 	4	225988700	6.12 	-0.26 	0.16 	trans
4539	GRMZM2G151873	1	1237.6 	1	292413513 	1	1199	1236.9 	1235.9 	1237.1 	1	292099830	38.45 	-5.37 	0.73 	cis
4540	GRMZM2G139250	1	1238.8 	1	292519381 	1	1197	1233.4 	1231.2 	1235.9 	1	292003237	10.01 	-2.49 	0.25 	cis
4541	GRMZM2G139250	1	1238.8 	1	292519381 	2	551	741.5 	733.2 	749.6 	2	203784504	4.63 	-1.53 	0.10 	trans
4542	GRMZM5G826911	1	1238.9 	1	292531590 	1	1201	1237.8 	1235.3 	1239.9 	1	292307845	16.15 	-1.86 	0.36 	cis
4543	GRMZM5G826911	1	1238.9 	1	292531590 	3	273	420.5 	419.9 	422.5 	3	31248188	7.82 	-2.93 	0.14 	trans
4544	AC206259.3_FG002	1	1240.9 	1	292665768 	1	1208	1246.9 	1242.9 	1250.4 	1	292776560	11.79 	-0.04 	0.31 	cis
4545	AC206259.3_FG002	1	1240.9 	1	292665768 	9	201	248.2 	242.5 	254.0 	9	20899159	4.82 	0.02 	0.11 	trans
4546	AC206259.3_FG003	1	1240.9 	1	292666000 	1	1207	1244.9 	1241.9 	1250.4 	1	292556314	10.64 	-0.84 	0.33 	cis
4547	GRMZM2G409839	1	1241.4 	1	292699594 	1	1207	1245.9 	1242.9 	1246.9 	1	292556314	13.52 	-1.27 	0.45 	cis
4548	GRMZM2G405690	1	1241.5 	1	292707320 	10	151	190.2 	182.7 	194.9 	10	25929718	4.83 	-0.39 	0.17 	trans
4549	AC225147.4_FG003	1	1244.1 	1	292877370 	1	1207	1240.9 	1235.3 	1246.9 	1	292556314	5.11 	0.49 	0.13 	cis
4550	AC225147.4_FG003	1	1244.1 	1	292877370 	2	243	372.3 	364.2 	380.2 	2	20462262	4.41 	-0.45 	0.11 	trans
4551	AC225147.4_FG002	1	1244.2 	1	292880971 	1	1207	1244.9 	1241.9 	1246.9 	1	292556314	19.97 	9.77 	0.51 	cis
4552	AC225147.4_FG002	1	1244.2 	1	292880971 	9	20	26.8 	20.8 	31.8 	9	2482502	4.98 	4.25 	0.09 	trans
4553	GRMZM2G155580	1	1245.8 	1	292993261 	1	1208	1248.9 	1246.9 	1249.4 	1	292776560	10.77 	2.65 	0.35 	cis
4554	GRMZM2G155580	1	1245.8 	1	292993261 	3	91	165.6 	164.6 	166.6 	3	5335125	8.64 	-9.44 	0.25 	trans
4555	GRMZM2G155565	1	1246.1 	1	293010111 	1	1211	1250.7 	1247.9 	1251.0 	1	293074272	65.33 	-4.27 	0.85 	cis
4556	GRMZM2G457467	1	1246.3 	1	293026735 	1	1211	1250.7 	1247.9 	1251.0 	1	293074272	54.69 	-2.74 	0.78 	cis
4557	GRMZM2G155329	1	1246.6 	1	293041941 	1	1217	1253.9 	1253.6 	1255.9 	1	293542503	13.88 	1.60 	0.33 	cis
4558	GRMZM2G155329	1	1246.6 	1	293041941 	9	292	339.2 	338.1 	344.4 	9	105477806	6.55 	-1.35 	0.13 	trans
4559	GRMZM2G155329	1	1246.6 	1	293041941 	4	153	219.4 	215.4 	228.7 	4	11796110	5.99 	0.98 	0.12 	trans
4560	GRMZM2G155317	1	1246.8 	1	293054409 	1	1211	1250.7 	1247.9 	1251.0 	1	293074272	23.31 	0.39 	0.56 	cis
4561	GRMZM2G061900	1	1248.0 	1	293136971 	1	1211	1250.7 	1247.9 	1251.0 	1	293074272	40.75 	2.75 	0.62 	cis
4562	GRMZM2G061900	1	1248.0 	1	293136971 	4	589	729.0 	722.4 	733.4 	4	196063386	6.78 	0.70 	0.04 	trans
4563	GRMZM2G061900	1	1248.0 	1	293136971 	2	43	62.8 	59.9 	64.6 	2	3443828	5.36 	-0.61 	0.03 	trans
4564	GRMZM2G061662	1	1248.1 	1	293146255 	1	1211	1250.7 	1247.9 	1251.0 	1	293074272	45.15 	-3.59 	0.52 	cis
4565	GRMZM2G061662	1	1248.1 	1	293146255 	5	352	470.0 	469.5 	472.8 	5	59594520	7.82 	-0.69 	0.03 	trans
4566	GRMZM2G148370	1	1250.0 	1	293270409 	1	1214	1252.1 	1251.0 	1252.8 	1	293157599	45.81 	6.62 	0.75 	cis
4567	GRMZM2G017470	1	1250.9 	1	293329502 	3	342	468.0 	463.9 	469.6 	3	125958684	4.73 	-0.18 	0.12 	trans
4568	GRMZM2G017470	1	1250.9 	1	293329502 	1	771	796.7 	791.5 	796.9 	1	205531885	4.43 	0.16 	0.11 	trans
4569	GRMZM2G093776	1	1252.8 	1	293456370 	1	1222	1258.8 	1258.7 	1263.4 	1	295191316	6.76 	-0.09 	0.17 	cis
4570	GRMZM2G093776	1	1252.8 	1	293456370 	2	597	786.8 	782.0 	792.9 	2	209208010	7.56 	0.10 	0.19 	trans
4571	GRMZM2G124805	1	1251.8 	1	293556435 	9	317	367.0 	366.4 	369.0 	9	113662766	11.80 	-1.00 	0.37 	trans
4572	GRMZM2G129620	1	1251.6 	1	293576893 	1	1217	1253.9 	1253.6 	1255.9 	1	293542503	27.92 	0.95 	0.43 	cis
4573	GRMZM2G129620	1	1251.6 	1	293576893 	4	783	913.0 	907.4 	917.0 	4	239366474	8.12 	-0.38 	0.08 	trans
4574	GRMZM2G068117	1	1251.0 	1	293625421 	1	1217	1254.9 	1253.6 	1258.6 	1	293542503	8.55 	0.44 	0.19 	cis
4575	GRMZM2G068117	1	1251.0 	1	293625421 	5	305	404.2 	401.6 	411.8 	5	32243828	4.94 	-0.32 	0.11 	trans
4576	GRMZM2G368886	1	1251.0 	1	293630035 	1	1216	1253.6 	1252.8 	1253.9 	1	293630823	36.62 	3.26 	0.73 	cis
4577	GRMZM2G368886	1	1251.0 	1	293630035 	2	44	63.6 	62.8 	64.6 	2	3339313	8.40 	-1.71 	0.08 	trans
4578	GRMZM2G368886	1	1251.0 	1	293630035 	6	472	583.2 	577.5 	587.6 	6	160162509	4.82 	0.77 	0.04 	trans
4579	GRMZM2G368909	1	1251.5 	1	293639539 	1	1221	1258.7 	1259.4 	1261.8 	1	293717668	20.71 	0.45 	0.50 	cis
4580	GRMZM2G068244	1	1251.8 	1	293645860 	1	1223	1259.1 	1252.8 	1262.4 	1	295128577	4.74 	1.48 	0.12 	cis
4581	GRMZM2G068244	1	1251.8 	1	293645860 	10	335	371.8 	368.8 	377.5 	10	133772458	4.21 	-1.35 	0.10 	trans
4582	GRMZM2G459811	1	1259.8 	1	293795869 	1	1221	1258.7 	1254.9 	1261.8 	1	293717668	14.43 	1.09 	0.35 	cis
4583	GRMZM2G459811	1	1259.8 	1	293795869 	10	206	236.2 	234.2 	237.0 	10	93027118	4.75 	-0.57 	0.10 	trans
4584	GRMZM2G459811	1	1259.8 	1	293795869 	2	602	798.1 	791.9 	803.7 	2	209975062	4.71 	-0.55 	0.09 	trans
4585	GRMZM2G159766	1	1259.8 	1	293807925 	1	1219	1258.6 	1256.2 	1258.7 	1	295067494	24.13 	1.57 	0.43 	cis
4586	GRMZM2G055802	1	1259.6 	1	293997965 	1	1218	1258.2 	1256.2 	1258.7 	1	293634686	25.12 	6.74 	0.39 	cis
4587	GRMZM2G055834	1	1259.6 	1	294044925 	1	1221	1258.7 	1254.9 	1258.8 	1	293717668	7.87 	-0.13 	0.21 	cis
4588	GRMZM2G055834	1	1259.6 	1	294044925 	10	74	90.2 	83.3 	95.2 	10	4820804	4.45 	0.09 	0.11 	trans
4589	GRMZM2G473906	1	1259.5 	1	294099670 	1	1221	1258.7 	1254.9 	1258.8 	1	293717668	12.42 	0.85 	0.37 	cis
4590	GRMZM2G045781	1	1259.5 	1	294134879 	1	1219	1258.6 	1256.2 	1261.8 	1	295067494	7.23 	1.60 	0.20 	cis
4591	GRMZM2G045921	1	1259.5 	1	294138273 	1	1219	1258.6 	1256.2 	1258.7 	1	295067494	32.86 	2.39 	0.55 	cis
4592	GRMZM2G045921	1	1259.5 	1	294138273 	4	148	206.3 	200.3 	214.3 	4	10596231	4.48 	0.63 	0.04 	trans
4593	GRMZM2G366688	1	1259.5 	1	294143986 	1	1218	1256.2 	1255.9 	1268.4 	1	293634686	5.48 	-0.62 	0.16 	cis
4594	GRMZM2G366688	1	1259.5 	1	294143986 	2	33	46.5 	44.3 	51.4 	2	2630122	4.40 	0.56 	0.13 	trans
4595	GRMZM2G405185	1	1259.4 	1	294167310 	5	397	500.1 	499.6 	504.8 	5	113444540	4.82 	-1.22 	0.14 	trans
4596	GRMZM2G177438	1	1259.2 	1	294468909 	1	1219	1258.6 	1256.2 	1258.7 	1	295067494	82.19 	-11.65 	0.87 	cis
4597	GRMZM2G177445	1	1259.1 	1	294495185 	1	1217	1253.9 	1248.9 	1257.2 	1	293542503	6.50 	-0.52 	0.18 	cis
4598	GRMZM2G177445	1	1259.1 	1	294495185 	5	346	462.1 	459.6 	464.2 	5	59330261	5.30 	-0.47 	0.15 	trans
4599	GRMZM2G477609	1	1259.1 	1	294501354 	5	669	817.3 	814.0 	817.7 	5	209867484	9.42 	4.89 	0.25 	trans
4600	GRMZM2G477609	1	1259.1 	1	294501354 	9	9	12.2 	10.5 	12.8 	9	440240	4.88 	2.93 	0.22 	trans
4601	GRMZM2G156848	1	1259.0 	1	294635226 	4	87	113.6 	109.1 	119.5 	4	5002426	4.94 	-0.84 	0.15 	trans
4602	GRMZM2G156937	1	1259.0 	1	294640495 	4	747	877.5 	872.4 	884.4 	4	238121814	4.85 	-0.13 	0.14 	trans
4603	GRMZM2G425778	1	1259.0 	1	294658832 	1	1219	1258.6 	1253.9 	1262.4 	1	295067494	9.01 	-0.92 	0.22 	cis
4604	GRMZM2G479744	1	1258.9 	1	294706828 	4	505	651.3 	645.6 	652.0 	4	178757640	4.29 	-0.76 	0.12 	trans
4605	GRMZM2G120440	1	1258.9 	1	294728774 	4	407	467.3 	466.3 	467.8 	4	158031548	6.97 	-1.57 	0.23 	trans
4606	GRMZM2G120421	1	1258.9 	1	294741315 	1	1219	1258.6 	1256.2 	1258.7 	1	295067494	40.47 	0.27 	0.60 	cis
4607	GRMZM2G120421	1	1258.9 	1	294741315 	3	67	113.6 	107.9 	115.6 	3	4342478	5.37 	0.06 	0.03 	trans
4608	GRMZM2G120421	1	1258.9 	1	294741315 	7	419	502.7 	499.4 	507.0 	7	157100807	4.47 	0.06 	0.03 	trans
4609	GRMZM2G081114	1	1258.8 	1	294813226 	2	46	68.5 	64.7 	69.6 	2	3562640	8.71 	-0.77 	0.24 	trans
4610	GRMZM2G081114	1	1258.8 	1	294813226 	1	288	284.8 	278.2 	289.7 	1	32978432	5.96 	0.64 	0.15 	trans
4611	GRMZM2G081114	1	1258.8 	1	294813226 	8	467	591.6 	589.6 	595.8 	8	161762652	4.71 	-0.54 	0.12 	trans
4612	GRMZM2G123876	1	1258.8 	1	294885421 	4	537	683.5 	681.3 	692.0 	4	184675294	4.33 	-0.39 	0.12 	trans
4613	GRMZM2G424908	1	1258.8 	1	294896290 	1	1219	1258.6 	1256.2 	1258.7 	1	295067494	13.93 	-0.24 	0.35 	cis
4614	GRMZM2G424908	1	1258.8 	1	294896290 	5	243	338.9 	335.6 	341.5 	5	16687979	5.05 	-0.11 	0.10 	trans
4615	AC211892.4_FG002	1	1258.8 	1	294905253 	1	1219	1258.6 	1256.2 	1258.7 	1	295067494	90.51 	4.92 	0.94 	cis
4616	AC211892.4_FG002	1	1258.8 	1	294905253 	9	623	680.0 	679.0 	680.6 	9	153450615	11.89 	2.06 	0.02 	trans
4617	AC206201.3_FG004	1	1258.7 	1	294998654 	1	1219	1258.6 	1256.2 	1258.8 	1	295067494	18.68 	4.49 	0.43 	cis
4618	GRMZM2G138382	1	1258.7 	1	295001891 	1	1218	1258.2 	1256.2 	1258.7 	1	293634686	22.01 	4.58 	0.47 	cis
4619	GRMZM2G139041	1	1258.6 	1	295018677 	6	42	91.5 	88.5 	98.1 	6	19722438	6.31 	-0.63 	0.20 	trans
4620	GRMZM2G139041	1	1258.6 	1	295018677 	2	672	928.9 	927.5 	930.7 	2	216162704	4.93 	0.86 	0.15 	trans
4621	GRMZM2G139123	1	1258.6 	1	295020768 	1	1214	1252.1 	1251.0 	1253.6 	1	293157599	5.11 	0.44 	0.08 	cis
4622	GRMZM2G139123	1	1258.6 	1	295020768 	4	383	441.7 	438.0 	443.6 	4	154635952	14.12 	-0.51 	0.26 	trans
4623	GRMZM2G122108	1	1258.6 	1	295067064 	6	88	142.6 	138.0 	148.8 	6	86937434	5.55 	-0.18 	0.16 	trans
4624	GRMZM2G122045	1	1258.6 	1	295070493 	1	1223	1259.1 	1258.7 	1259.8 	1	295128577	36.05 	1.68 	0.66 	cis
4625	AC198418.3_FG005	1	1259.1 	1	295148370 	1	1219	1258.6 	1256.2 	1261.8 	1	295067494	5.91 	0.80 	0.15 	cis
4626	AC198418.3_FG005	1	1259.1 	1	295148370 	7	230	324.0 	317.0 	328.0 	7	108616643	4.66 	0.70 	0.11 	trans
4627	GRMZM5G860632	1	1266.9 	1	295193261 	6	36	87.5 	82.0 	88.0 	6	7148384	5.22 	-0.51 	0.13 	trans
4628	GRMZM2G142097	1	1280.2 	1	295269192 	4	735	867.1 	865.2 	871.6 	4	237688828	15.53 	-2.46 	0.39 	trans
4629	GRMZM5G840909	1	1282.7 	1	295306225 	1	1231	1282.6 	1280.2 	1283.3 	1	295287924	37.92 	3.68 	0.72 	cis
4630	GRMZM2G127309	1	1282.9 	1	295349803 	1	1232	1283.3 	1282.6 	1285.1 	1	295425792	65.22 	4.38 	0.90 	cis
4631	GRMZM2G127309	1	1282.9 	1	295349803 	8	425	516.6 	516.1 	519.3 	8	137314226	5.74 	1.70 	0.02 	trans
4632	GRMZM2G127309	1	1282.9 	1	295349803 	4	542	685.7 	682.5 	690.1 	4	185591623	4.43 	0.49 	0.01 	trans
4633	GRMZM2G156756	1	1283.3 	1	295425263 	1	1232	1283.3 	1275.4 	1287.0 	1	295425792	11.08 	0.84 	0.29 	cis
4634	GRMZM2G156739	1	1284.1 	1	295437452 	2	44	63.6 	62.8 	70.9 	2	3339313	8.00 	-0.14 	0.19 	trans
4635	GRMZM2G156739	1	1284.1 	1	295437452 	3	206	337.9 	333.3 	343.0 	3	14267268	5.10 	0.11 	0.12 	trans
4636	GRMZM2G458549	1	1285.2 	1	295453575 	1	1236	1287.1 	1282.6 	1287.7 	1	295453420	15.01 	0.94 	0.35 	cis
4637	GRMZM2G458549	1	1285.2 	1	295453575 	3	528	635.1 	628.3 	639.2 	3	179104850	4.37 	-0.46 	0.08 	trans
4638	GRMZM2G458549	1	1285.2 	1	295453575 	5	241	336.3 	332.7 	341.5 	5	16536981	4.29 	-0.47 	0.08 	trans
4639	GRMZM2G458533	1	1285.8 	1	295462325 	1	1239	1289.8 	1288.5 	1295.3 	1	295496831	17.36 	0.88 	0.34 	cis
4640	GRMZM2G458533	1	1285.8 	1	295462325 	3	42	60.5 	59.1 	64.7 	3	3105582	9.10 	-0.61 	0.14 	trans
4641	GRMZM2G458533	1	1285.8 	1	295462325 	4	408	467.8 	466.3 	477.2 	4	158568838	6.79 	-0.48 	0.10 	trans
4642	GRMZM2G156565	1	1287.1 	1	295479192 	1	1239	1289.8 	1288.5 	1295.3 	1	295496831	7.14 	-0.30 	0.13 	cis
4643	GRMZM2G156565	1	1287.1 	1	295479192 	8	163	235.1 	234.1 	235.9 	8	12903738	5.75 	-1.59 	0.28 	trans
4644	GRMZM2G156543	1	1287.9 	1	295490203 	1	1239	1289.8 	1285.2 	1295.3 	1	295496831	4.44 	0.32 	0.13 	cis
4645	GRMZM2G156516	1	1291.2 	1	295535276 	1	1240	1291.2 	1288.5 	1294.6 	1	295534838	31.64 	-1.28 	0.65 	cis
4646	GRMZM2G156516	1	1291.2 	1	295535276 	2	49	70.2 	64.6 	71.7 	2	3890511	6.56 	-0.45 	0.08 	trans
4647	GRMZM2G156459	1	1291.3 	1	295543490 	1	1239	1290.8 	1288.5 	1294.6 	1	295496831	20.53 	-0.96 	0.53 	cis
4648	GRMZM2G119755	1	1292.2 	1	295630699 	1	1242	1295.3 	1292.2 	1302.1 	1	296047662	12.13 	0.56 	0.33 	cis
4649	GRMZM2G119755	1	1292.2 	1	295630699 	8	192	261.6 	261.2 	273.2 	8	16852515	4.39 	0.31 	0.10 	trans
4650	GRMZM2G114692	1	1293.6 	1	295765218 	10	209	237.0 	236.2 	243.5 	10	95562962	4.70 	-0.74 	0.14 	trans
4651	GRMZM2G114775	1	1293.6 	1	295769584 	1	1244	1298.2 	1297.2 	1299.2 	1	295821364	29.30 	17.93 	0.51 	cis
4652	GRMZM2G114775	1	1293.6 	1	295769584 	10	335	371.8 	369.8 	378.5 	10	133772458	4.79 	4.21 	0.05 	trans
4653	GRMZM2G057973	1	1294.8 	1	295878553 	1	1244	1297.2 	1292.2 	1300.5 	1	295821364	22.79 	-0.69 	0.57 	cis
4654	GRMZM2G058089	1	1294.9 	1	295889328 	1	1242	1295.3 	1291.2 	1301.5 	1	296047662	6.08 	-0.32 	0.17 	cis
4655	GRMZM2G448523	1	1295.9 	1	295984781 	1	1244	1298.2 	1295.3 	1299.2 	1	295821364	14.59 	-0.43 	0.41 	cis
4656	GRMZM2G448523	1	1295.9 	1	295984781 	7	13	7.0 	7.0 	16.7 	7	1159612	4.27 	0.19 	0.08 	trans
4657	GRMZM2G366681	1	1295.9 	1	295988268 	1	1242	1295.3 	1292.2 	1302.1 	1	296047662	9.05 	2.25 	0.24 	cis
4658	GRMZM2G053916	1	1296.0 	1	295999343 	1	1237	1287.7 	1287.1 	1289.8 	1	295458150	14.28 	1.81 	0.39 	cis
4659	GRMZM2G053803	1	1296.1 	1	296005417 	7	417	500.4 	497.9 	502.4 	7	156645598	5.39 	0.54 	0.15 	trans
4660	GRMZM2G351160	1	1296.2 	1	296012761 	1	1241	1294.6 	1293.6 	1295.3 	1	295648980	16.81 	1.28 	0.48 	cis
4661	GRMZM2G351160	1	1296.2 	1	296012761 	3	17	16.7 	14.7 	17.6 	3	2117719	10.19 	3.86 	0.23 	trans
4662	GRMZM2G053458	1	1296.2 	1	296019582 	1	1242	1295.3 	1293.6 	1297.2 	1	296047662	33.76 	15.34 	0.72 	cis
4663	GRMZM2G053458	1	1296.2 	1	296019582 	3	197	330.5 	327.0 	337.3 	3	13913311	5.13 	4.34 	0.05 	trans
4664	GRMZM2G053299	1	1296.3 	1	296024470 	1	1242	1295.3 	1293.6 	1297.2 	1	296047662	21.43 	5.96 	0.49 	cis
4665	GRMZM2G053299	1	1296.3 	1	296024470 	8	402	488.0 	484.9 	492.4 	8	131175768	4.99 	-2.52 	0.08 	trans
4666	GRMZM2G118062	1	1297.8 	1	296167378 	1	1244	1297.2 	1289.5 	1301.5 	1	295821364	8.70 	-0.97 	0.22 	cis
4667	GRMZM2G118062	1	1297.8 	1	296167378 	9	317	367.0 	366.4 	369.0 	9	113662766	14.69 	-4.97 	0.29 	trans
4668	GRMZM2G155899	1	1297.9 	1	296178232 	1	1242	1295.3 	1293.6 	1297.2 	1	296047662	35.73 	-1.65 	0.70 	cis
4669	GRMZM5G874478	1	1298.1 	1	296203022 	1	1228	1280.2 	1274.4 	1283.3 	1	295269891	8.93 	3.78 	0.15 	cis
4670	GRMZM5G874478	1	1298.1 	1	296203022 	7	456	558.0 	557.5 	558.7 	7	160069562	5.39 	4.66 	0.19 	trans
4671	GRMZM5G874478	1	1298.1 	1	296203022 	4	614	743.7 	738.8 	748.8 	4	209223446	5.32 	-2.97 	0.08 	trans
4672	GRMZM2G113137	1	1298.7 	1	296256973 	8	293	371.3 	367.3 	374.7 	8	75622307	5.19 	2.67 	0.16 	trans
4673	GRMZM2G113250	1	1298.8 	1	296263375 	1	1247	1302.1 	1299.5 	1303.1 	1	296458104	50.47 	-3.29 	0.80 	cis
4674	GRMZM2G113250	1	1298.8 	1	296263375 	8	706	882.5 	877.4 	882.5 	8	174779122	10.95 	-0.92 	0.06 	trans
4675	GRMZM2G040369	1	1301.0 	1	296480015 	1	1043	1104.6 	1103.6 	1105.4 	1	267365394	30.43 	-4.15 	0.49 	trans
4676	GRMZM5G862488	1	1301.9 	1	296569165 	1	1247	1302.1 	1299.5 	1303.1 	1	296458104	31.95 	2.15 	0.67 	cis
4677	GRMZM5G862488	1	1301.9 	1	296569165 	8	156	221.7 	215.9 	231.7 	8	11664126	4.33 	0.67 	0.06 	trans
4678	GRMZM5G862488	1	1301.9 	1	296569165 	10	81	102.9 	102.8 	110.2 	10	5885914	4.81 	0.58 	0.05 	trans
4679	GRMZM2G051675	1	1302.5 	1	296622356 	1	1256	1304.4 	1300.5 	1305.4 	1	296847024	9.80 	-0.20 	0.25 	cis
