"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX242959","""Zea mays, A385 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394837","Maize","965.62","1","8433511","1686702200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242958","""Zea mays, A374 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394836","Maize","1147.46","1","9304842","1860968400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242957","""Zea mays, A340 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394835","Maize","1329.81","1","10544870","2108974000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242956","""Zea mays, A334 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394834","Maize","622.01","1","5020560","1004112000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242955","""Zea mays, A322 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394833","Maize","574.95","1","5000017","1000003400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242954","""Zea mays, A321 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394832","Maize","737.02","1","6485685","1297137000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242953","""Zea mays, A305 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394831","Maize","947.31","1","7759796","1551959200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242952","""Zea mays, A258 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394830","Maize","1979.44","1","16090143","3218028600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242951","""Zea mays, A239 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394829","Maize","774.24","1","6369487","1273897400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242950","""Zea mays, A208 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394828","Maize","1826.07","1","14451965","2890393000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242949","""Zea mays, A188 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394827","Maize","2293.74","1","18564645","3712929000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242948","""Zea mays, A171 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394826","Maize","923.49","1","8053897","1610779400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242947","""Zea mays, A155 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394825","Maize","1165.57","1","9361642","1872328400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242946","""Zea mays, A15 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394824","Maize","750.27","1","6560105","1312021000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242945","""Zea mays, A12 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394823","Maize","1285.51","1","11241746","2248349200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242944","""Zea mays, 80-2 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394821","Maize","1179.26","1","10265748","2053149600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242943","""Zea mays, 4F-35_BK RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394820","Maize","1354.23","1","12016484","2403296800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242942","""Zea mays, 4578_INBRED RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394819","Maize","1006.32","1","8296241","1659248200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242941","""Zea mays, 4554_INBRED RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394818","Maize","1435.58","1","11564346","2312869200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242940","""Zea mays, 38-11 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394817","Maize","1743.52","1","14149803","2829960600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242939","""Zea mays, 33-16 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394816","Maize","2025.94","1","16397594","3279518800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242938","""Zea mays, 04033V RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394815","Maize","1443.52","1","12002732","2400546400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242937","""Zea mays, 52220 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394814","Maize","707.02","1","5572624","1114524800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242936","""Zea mays, A RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394822","Maize","1177.38","1","9614509","1922901800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242935","""Zea mays, 4722 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394813","Maize","1210.6","1","9923575","1984715000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242934","Zea mays, 4226 RNAseq","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394812","Maize","1536.81","1","12361051","2472210200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242933","Zea mays, Oh43 RNAseq","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395187","Maize","4466.54","1","153949626","7697481300","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
