"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX3363761","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124045","Brachypodium sylvaticum Ain-1 - Shoot_salt_1h.s1","SRS2661784","","2182.34","1","17754707","5361921514","AZWXY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363760","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124047","Brachypodium sylvaticum Ain-1 - Shoot_heat_2h.s3","SRS2661786","","2363.49","1","19019346","5743842492","AZXAP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363759","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124046","Brachypodium sylvaticum Ain-1 - Shoot_salt_1h.s2","SRS2661785","","2052.29","1","16230394","4901578988","AZWXZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363758","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124044","Brachypodium sylvaticum Ain-1 - Shoot_heat_10h.s1","SRS2661783","","2222.03","1","17303679","5225711058","AZXAW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363757","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124043","Brachypodium sylvaticum Ain-1 - Shoot_heat_5h.s2","SRS2661782","","1702.65","1","13600173","4107252246","AZXAT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363756","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124041","Brachypodium sylvaticum Ain-1 - Shoot_heat_5h.s1","SRS2661781","","2037.66","1","16724639","5050840978","AZXAS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363755","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124042","Brachypodium sylvaticum Ain-1 - Shoot_CK_2h.s3","SRS2661780","","2203.99","1","18174424","5488676048","AZXBX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363754","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124039","Brachypodium sylvaticum Ain-1 - Ain1-CK.s1","SRS2661778","","1320.7","1","11398030","3442205060","AZXBY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363753","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124040","Brachypodium sylvaticum Ain-1 - Osl1-freeze.s1","SRS2661779","","4526.96","1","34617683","10454540266","AZXBT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363752","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124038","Brachypodium sylvaticum Ain-1 - Osl1-freeze.s2","SRS2661777","","2217.21","1","17851355","5391109210","AZXBU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363751","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124037","Brachypodium sylvaticum Ain-1 - Osl1-freeze.s3","SRS2661776","","2232.77","1","17988943","5432660786","AZXBW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363750","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124036","Brachypodium sylvaticum Ain-1 - Osl1-cold.s2","SRS2661775","","4709.92","1","36164310","10921621620","AZXBP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363749","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124034","Brachypodium sylvaticum Ain-1 - Osl1-cold.s3","SRS2661773","","2819.62","1","22769900","6876509800","AZXBS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363748","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124035","Brachypodium sylvaticum Ain-1 - Shoot_drought_2h.s3","SRS2661774","","2735.54","1","22763805","6874669110","AZWZN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363747","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124033","Brachypodium sylvaticum Ain-1 - Shoot_drought_5h.s1","SRS2661772","","2515.04","1","20775787","6274287674","AZWZO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363746","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124032","Brachypodium sylvaticum Ain-1 - Shoot_CK_2h.s2","SRS2661771","","2345.17","1","19274106","5820780012","AZXBB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363745","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124030","Brachypodium sylvaticum Ain-1 - Shoot_heat_24h.s2","SRS2661769","","1895.5","1","15825017","4779155134","AZXBA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363744","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124031","Brachypodium sylvaticum Ain-1 - Osl1-ck.s1","SRS2661770","","2311.07","1","19230005","5807461510","AZXBG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363743","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124029","Brachypodium sylvaticum Ain-1 - Ain1-CK.s2","SRS2661768","","1958.1","1","16258833","4910167566","AZXBZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363742","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124028","Brachypodium sylvaticum Ain-1 - Osl1-ck.s2","SRS2661767","","2374.52","1","19841805","5992225110","AZXBH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363741","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124025","Brachypodium sylvaticum Ain-1 - Osl1-cold.s1","SRS2661764","","2439.19","1","20256078","6117335556","AZXBO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363740","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124023","Brachypodium sylvaticum Ain-1 - Osl1-ck.s3","SRS2661763","","2629.71","1","21420472","6468982544","AZXBN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363739","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124027","Brachypodium sylvaticum Ain-1 - Shoot_heat_24h.s3","SRS2661766","","2773.93","1","22689741","6852301782","AZXBC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363738","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124026","Brachypodium sylvaticum Ain-1 - Shoot_salt_10h.s3","SRS2661765","","2008.51","1","16532592","4992842784","AZWYU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363737","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124022","Brachypodium sylvaticum Ain-1 - Shoot_salt_24h.s3","SRS2661761","","2283.39","1","18602609","5617987918","AZWYZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363736","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124024","Brachypodium sylvaticum Ain-1 - Shoot_salt_24h.s1","SRS2661762","","2131.24","1","17654444","5331642088","AZWYW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363735","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124020","Brachypodium sylvaticum Ain-1 - Shoot_salt_10h.s2","SRS2661758","","1864.69","1","16032966","4841955732","AZWYT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363734","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124018","Brachypodium sylvaticum Ain-1 - Shoot_salt_10h.s1","SRS2661757","","2348.21","1","19312735","5832445970","AZWYS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363733","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124021","Brachypodium sylvaticum Ain-1 - Shoot_salt_5h.s3","SRS2661760","","2369.45","1","19585557","5914838214","AZWYP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363732","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124016","Brachypodium sylvaticum Ain-1 - Shoot_salt_5h.s1","SRS2661755","","1813.58","1","14824125","4476885750","AZWYN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363731","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124019","Brachypodium sylvaticum Ain-1 - Shoot_salt_5h.s2","SRS2661759","","2099.87","1","17519855","5290996210","AZWYO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363730","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124017","Brachypodium sylvaticum Ain-1 - Shoot_salt_2h.s2","SRS2661756","","2180.67","1","17584258","5310445916","AZWYG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363729","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124015","Brachypodium sylvaticum Ain-1 - Shoot_salt_2h.s3","SRS2661754","","1678.57","1","13384425","4042096350","AZWYH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363728","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124014","Brachypodium sylvaticum Ain-1 - Shoot_salt_24h.s2","SRS2661753","","1884.35","1","15455238","4667481876","AZWYX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363727","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124013","Brachypodium sylvaticum Ain-1 - Shoot_CK_24h.s1","SRS2661752","","2708.31","1","20933850","6322022700","AZWXU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363726","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124012","Brachypodium sylvaticum Ain-1 - Shoot_CK_10h.s3","SRS2661751","","2286.14","1","17800524","5375758248","AZWXT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363725","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124009","Brachypodium sylvaticum Ain-1 - Shoot_CK_1h.s2","SRS2661748","","2271.51","1","18204211","5497671722","AZWYY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363724","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124008","Brachypodium sylvaticum Ain-1 - Shoot_CK_24h.s3","SRS2661747","","2607.28","1","20605342","6222813284","AZWXX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363723","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124011","Brachypodium sylvaticum Ain-1 - Shoot_heat_5h.s3","SRS2661750","","3202.69","1","24025984","7255847168","AZXAU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363722","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124067","Brachypodium sylvaticum Ain-1 - Shoot_CK_2h.s1","SRS2661806","","2231.38","1","18487099","5583103898","AZXAN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363721","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124010","Brachypodium sylvaticum Ain-1 - Shoot_heat_2h.s2","SRS2661749","","2369.95","1","19730462","5958599524","AZXAO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363720","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124007","Brachypodium sylvaticum Ain-1 - Shoot_heat_1h.s3","SRS2661746","","2667.26","1","21534644","6503462488","AZXAG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363719","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124005","Brachypodium sylvaticum Ain-1 - Shoot_heat_2h.s1","SRS2661744","","2508.75","1","20649214","6236062628","AZXAH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363718","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124003","Brachypodium sylvaticum Ain-1 - Shoot_CK_1h.s3","SRS2661742","","2145.54","1","17882851","5400621002","AZWZT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363717","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124004","Brachypodium sylvaticum Ain-1 - shoot_ammonium.s2","SRS2661743","","1822.61","1","15583391","4706184082","AZXCW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363716","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124006","Brachypodium sylvaticum Ain-1 - root_urea.s2","SRS2661745","","1630.7","1","13699756","4137326312","AZXCT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363715","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124000","Brachypodium sylvaticum Ain-1 - Shoot_CK_5h.s3","SRS2661739","","2158.91","1","17462710","5273738420","AZXGS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363714","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124002","Brachypodium sylvaticum Ain-1 - shoot_ammonium.s1","SRS2661741","","2253.64","1","17966444","5425866088","AZXCU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363713","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP124001","Brachypodium sylvaticum Ain-1 - Shoot_drought_5h.s2","SRS2661740","","1812.46","1","15470778","4672174956","AZWZP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363712","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123997","Brachypodium sylvaticum Ain-1 - Ain1-cold.s3","SRS2661736","","3332.31","1","27061343","8172525586","AZXCG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363711","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123999","Brachypodium sylvaticum Ain-1 - Shoot_CK_5h.s1","SRS2661738","","2494.38","1","20419477","6166682054","AZXCS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363710","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123998","Brachypodium sylvaticum Ain-1 - root_nitrate.s3","SRS2661737","","1804.75","1","14354450","4335043900","AZXGP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363709","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123996","Brachypodium sylvaticum Ain-1 - root_nitrate.s2","SRS2661735","","2012.45","1","16097381","4861409062","AZXGO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363708","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123995","Brachypodium sylvaticum Ain-1 - Ain1-freeze.s2","SRS2661734","","2297.21","1","18548095","5601524690","AZXCN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363707","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123993","Brachypodium sylvaticum Ain-1 - Shoot_drought_2h.s2","SRS2661733","","2767.14","1","22343981","6747882262","AZWZH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363706","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123994","Brachypodium sylvaticum Ain-1 - Ain1-freeze.s1","SRS2661732","","2561.12","1","21124268","6379528936","AZXCH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363705","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123991","Brachypodium sylvaticum Ain-1 - Ain1-freeze.s3","SRS2661730","","1618.33","1","13638495","4118825490","AZXCO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363704","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123992","Brachypodium sylvaticum Ain-1 - Ain1-CK.s3","SRS2661731","","2469.42","1","20005697","6041720494","AZXCA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363703","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123990","Brachypodium sylvaticum Ain-1 - Shoot_drought_1h.s3","SRS2661729","","1949.47","1","15667717","4731650534","AZWZC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363702","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123989","Brachypodium sylvaticum Ain-1 - Ain1-cold.s2","SRS2661728","","2413.15","1","20225805","6108193110","AZXCC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363701","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123988","Brachypodium sylvaticum Ain-1 - Ain1-cold.s1","SRS2661727","","2677.59","1","22165661","6694029622","AZXCB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363700","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123986","Brachypodium sylvaticum Ain-1 - Shoot_drought_1h.s2","SRS2661725","","2147.94","1","17290646","5221775092","AZWZB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363699","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123987","Brachypodium sylvaticum Ain-1 - Shoot_drought_1h.s1","SRS2661726","","2208.26","1","17866218","5395597836","AZWZA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363698","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123985","Brachypodium sylvaticum Ain-1 - Shoot_salt_2h.s1","SRS2661724","","2060.87","1","15984275","4827251050","AZWYB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363697","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123983","Brachypodium sylvaticum Ain-1 - root_ammonium.s3","SRS2661722","","2833.2","1","22947650","6930190300","AZXGA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363696","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123984","Brachypodium sylvaticum Ain-1 - shoot_nitrate.s1","SRS2661723","","3374.99","1","27685650","8361066300","AZXGB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363695","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123980","Brachypodium sylvaticum Ain-1 - shoot_nitrate.s2","SRS2661719","","1930.88","1","16290138","4919621676","AZXGC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363694","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123982","Brachypodium sylvaticum Ain-1 - Shoot_drought_2h.s1","SRS2661721","","1946.3","1","15757291","4758701882","AZWZG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363693","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123981","Brachypodium sylvaticum Ain-1 - shoot_nitrate.s3","SRS2661720","","2150.67","1","16929224","5112625648","AZXGG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363692","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123976","Brachypodium sylvaticum Ain-1 - Shoot_CK_5h.s2","SRS2661715","","2646.1","1","21605746","6524935292","AZXGH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363691","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123979","Brachypodium sylvaticum Ain-1 - root_nitrate.s1","SRS2661718","","1652.64","1","13754080","4153732160","AZXGN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363690","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123978","Brachypodium sylvaticum Ain-1 - Shoot_salt_1h.s3","SRS2661717","","1948.04","1","15996863","4831052626","AZWYA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363689","Brachypodium sylvaticum Gene Atlas Plate 15","Brachypodium sylvaticum","Illumina HiSeq 2500","JGI","SRP123977","Brachypodium sylvaticum Ain-1 - Shoot_CK_1h.s1","SRS2661716","","2329.65","1","18970697","5729150494","AZWYC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX3363411","Poplar tremula x alba INRA717-IB4 Gene Atlas Plate 14","Populus tremula x Populus alba","Illumina HiSeq 2500","JGI","SRP123864","Populus tremula x alba 717-1B4 Transcriptome - 076-C04","SRS2661436","","2210.39","1","17223488","5201493376","BAOAG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
